@relation PC4-weka.filters.unsupervised.attribute.NumericTransform-R1-40-Cjava.lang.Math-Mlog

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PATHOLOGICAL_COMPLEXITY numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1.609438,1.098612,1.386294,1.386294,0.693147,1.386294,0.693147,-2.207275,0.693147,0.693147,0.693147,0,2.397895,0,?,2.639057,?,?,?,3.526361,2.110213,7.746923,-2.407946,4.077537,-2.120264,4.856551,5.636716,-0.693147,0,0.693147,2.397895,-2.65926,3.178054,3.555348,2.772589,2.397895,3.295837,0,3.401197,2.890372,N
1.791759,1.609438,0,?,?,2.079442,1.098612,-1.966113,1.386294,0.693147,1.098612,0,3.044522,0,?,3.091042,?,?,?,3.034472,3.648057,10.330465,-1.309333,5.187386,-3.506558,7.440094,6.682409,-1.108663,0.693147,1.386294,2.995732,-2.302585,4.158883,4.744932,2.302585,2.484907,3.401197,0,?,3.091042,N
3.295837,1.609438,0,1.609438,3.218876,2.079442,1.098612,-2.407946,1.386294,0.693147,1.098612,0,3.433987,0,?,3.401197,?,?,?,3.950282,3.427515,10.805402,-0.634878,5.777652,-3.506558,7.91503,7.37789,-1.108663,0.693147,1.386294,3.401197,-3.506558,4.718499,5.351858,2.995732,2.397895,4.488636,0,3.912023,3.555348,Y
1.609438,1.609438,?,2.197225,0,2.079442,1.098612,-1.714798,1.386294,0.693147,0,-1.108663,2.484907,0,?,2.079442,?,?,?,3.322515,2.957511,9.237495,-1.714798,4.770685,-2.995732,6.347126,6.279984,-1.108663,0.693147,1.386294,2.397895,-2.120264,3.73767,4.330733,2.484907,2.397895,3.218876,0,4.017464,2.833213,Y
1.609438,0,?,?,1.386294,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,0.693147,?,?,2.731767,1.94591,6.623853,-3.218876,3.401197,-1.966113,3.733375,4.677956,0,?,?,0.693147,-2.813411,2.302585,2.995732,1.609438,1.94591,2.890372,0,3.688879,1.791759,N
2.302585,1.098612,?,?,1.386294,1.386294,0.693147,-1.966113,0.693147,0.693147,0,-0.693147,1.94591,0,?,2.639057,0.693147,?,?,2.934389,2.83615,8.606467,-2.207275,4.290459,-2.813411,5.716106,5.770319,-0.693147,0,0.693147,1.94591,-2.813411,3.433987,3.73767,2.302585,2.397895,3.433987,0,3.100993,2.639057,N
2.079442,1.609438,?,0.693147,2.197225,2.079442,1.098612,-2.407946,1.386294,0.693147,0,-1.108663,2.397895,0,?,3.465736,1.609438,?,?,2.851862,4.292922,11.437964,-0.867501,5.609472,-4.60517,8.547592,7.145015,-1.108663,0.693147,1.386294,2.302585,-2.995732,4.744932,5.062595,2.397895,2.639057,4.094345,0,3.241811,3.526361,Y
1.386294,1.098612,0,0,0,1.386294,0.693147,-1.89712,0.693147,0.693147,0.693147,0,1.94591,0,?,2.484907,0.693147,?,?,3.042139,2.337952,7.718805,-2.65926,3.871201,-2.302585,4.828394,5.380496,-0.693147,0,0.693147,1.94591,-2.302585,2.944439,3.367296,2.397895,2.484907,3.044522,0,2.65956,2.564949,N
1.609438,1.609438,1.098612,0.693147,0,2.079442,1.098612,-1.609438,1.386294,0.693147,1.098612,0,2.397895,0,?,2.564949,?,?,?,3.273743,1.791759,6.857241,-2.995732,3.637586,-1.771957,3.96689,5.065502,-1.108663,0.693147,1.386294,2.302585,-2.040221,2.484907,3.258097,2.197225,2.197225,3.135494,0,2.931194,2.70805,N
2.70805,1.609438,1.609438,1.386294,1.791759,2.079442,1.098612,-2.120264,1.386294,0.693147,1.098612,0,2.833213,0,?,3.044522,1.098612,?,?,3.921973,2.253395,8.429537,-1.832581,4.59512,-2.207275,5.539183,6.175743,-1.108663,0.693147,1.386294,2.772589,-2.813411,3.912023,3.89182,3.044522,2.079442,3.912023,0,3.473518,3.218876,N
2.302585,1.098612,1.609438,?,1.386294,1.386294,0.693147,-2.120264,0.693147,0.693147,0.693147,0,2.302585,0,?,2.833213,0,?,?,3.810433,1.843719,7.496569,-2.302585,4.094345,-1.832581,4.60617,5.653506,-0.693147,0,0.693147,2.302585,-2.813411,3.401197,3.401197,2.944439,2.079442,3.496508,0,2.947067,2.833213,N
3.044522,2.197225,2.197225,1.098612,2.564949,2.772589,1.609438,-1.89712,2.079442,0.693147,1.609438,0,3.332205,0,?,3.401197,?,?,?,4.032646,2.468947,8.971375,-1.514128,4.844187,-2.525729,6.081008,6.502025,-1.609438,1.386294,2.079442,3.218876,-2.65926,4.060443,4.234107,3.295837,2.397895,4.234107,0,3.549043,3.496508,Y
0.693147,1.098612,0,?,?,1.386294,0.693147,-1.514128,0.693147,0.693147,0,-0.693147,1.791759,0,?,2.197225,?,?,?,2.901971,2.457021,7.815191,-2.65926,3.912023,-2.407946,4.924787,5.358471,-0.693147,0,0.693147,1.791759,-1.89712,3.044522,3.367296,2.197225,2.302585,2.564949,0,?,2.197225,N
1.098612,1.098612,?,?,?,1.386294,0.693147,-1.609438,0.693147,0.693147,0,-0.693147,1.791759,0,?,2.302585,?,?,?,2.769459,2.539237,7.847473,-2.65926,3.828641,-2.525729,4.957094,5.308515,-0.693147,0,0.693147,1.791759,-2.040221,2.944439,3.295837,2.197225,2.484907,2.70805,0,?,2.302585,N
1.94591,0,0.693147,?,1.609438,?,0,-1.771957,?,?,0,0,1.098612,0,?,1.791759,?,?,?,3.24688,1.541159,6.327937,-3.218876,3.401197,-1.560648,3.437529,4.787492,0,?,?,1.386294,-2.995732,2.484907,2.890372,2.197225,1.94591,2.995732,0,3.816613,1.791759,N
2.397895,2.564949,1.386294,0,1.098612,2.890372,1.94591,-1.139434,1.791759,1.098612,1.386294,-0.562119,3.135494,0,?,3.044522,?,?,?,3.884446,2.293544,8.472112,-1.832581,4.543295,-2.302585,5.581728,6.178255,-1.966113,1.791759,2.197225,2.890372,-1.714798,3.637586,4.025352,3.135494,2.484907,3.637586,0,2.772589,3.091042,Y
1.386294,1.609438,0.693147,2.890372,0,2.079442,1.098612,-2.040221,1.386294,0.693147,0.693147,-0.400478,2.484907,0,?,1.609438,0,?,?,3.098289,2.665838,8.429356,-2.207275,4.204693,-2.65926,5.538986,5.763874,-1.108663,0.693147,1.386294,2.397895,-2.302585,3.135494,3.78419,2.484907,2.70805,3.401197,0,4.371597,3.135494,N
1.386294,1.609438,0,1.609438,0.693147,2.079442,1.098612,-1.203973,1.386294,0.693147,0.693147,-0.400478,2.397895,0,?,1.609438,0,?,?,2.609334,2.788093,8.185768,-2.65926,3.951244,-2.813411,5.295413,5.397665,-1.108663,0.693147,1.386294,2.302585,-1.771957,2.70805,3.610918,1.791759,2.564949,2.890372,0,4.066117,2.302585,N
0,0,?,?,?,?,0,-0.693147,?,?,0,0,0,0,?,0.693147,0,?,?,1.757858,0.693147,3.145014,?,1.609438,-0.693147,0.254642,2.451867,0,?,?,0.693147,-1.609438,0,1.386294,0,1.386294,1.609438,0,?,0.693147,N
1.94591,1.098612,?,1.791759,2.197225,1.386294,0.693147,-1.771957,0.693147,0.693147,0,-0.693147,1.791759,0,?,1.791759,1.386294,?,?,3.288029,2.064328,7.415422,-2.65926,3.988984,-2.040221,4.525044,5.351716,-0.693147,0,0.693147,1.791759,-2.813411,2.890372,3.583519,2.079442,1.94591,3.496508,0,4.268718,2.484907,N
2.397895,1.609438,?,1.791759,3.044522,2.079442,1.098612,-1.609438,1.386294,0.693147,0,-1.108663,2.302585,0,?,2.197225,1.098612,?,?,2.888704,2.71668,8.321662,-2.407946,4.158883,-2.65926,5.431274,5.605324,-1.108663,0.693147,1.386294,2.197225,-2.813411,3.091042,3.73767,2.079442,2.397895,3.931826,0,4.317488,2.70805,N
0.693147,0,0.693147,1.098612,?,?,0,-1.609438,?,?,0,0,1.098612,0,?,0.693147,0,?,?,2.636196,1.791759,6.219735,-3.506558,3.091042,-1.771957,3.329343,4.427956,0,?,?,1.386294,-2.207275,2.197225,2.564949,1.791759,2.079442,2.197225,0,4.094345,1.609438,N
0.693147,0,0.693147,1.386294,?,?,0,-1.771957,?,?,0,0,1.098612,0,?,0.693147,0,?,?,2.820188,1.838961,6.496865,-3.218876,3.295837,-1.832581,3.606584,4.658616,0,?,?,1.386294,-2.302585,2.397895,2.772589,1.94591,2.079442,2.302585,0,4.199755,1.791759,N
0,0,?,0,?,?,0,-0.693147,?,?,0,0,0,0,?,0,0,?,?,2.047693,0.693147,3.434632,-4.60517,1.791759,-0.693147,0.542324,2.741485,0,?,?,0.693147,-1.609438,0.693147,1.386294,0.693147,1.386294,1.609438,0,3.912023,0.693147,N
1.791759,0,0.693147,0.693147,2.639057,?,0,-2.302585,?,?,0,0,1.098612,0,?,2.079442,0,?,?,3.124565,2.294553,7.713074,-2.525729,3.871201,-2.302585,4.822698,5.418852,0,?,?,1.386294,-3.506558,2.833213,3.433987,2.484907,2.639057,3.465736,0,4.199755,2.302585,N
?,3.295837,?,?,?,?,2.639057,0,?,?,0,-2.65926,3.828641,2.197225,-0.478036,?,0.693147,?,?,?,?,?,?,?,?,?,?,-0.446287,?,?,3.526361,-0.798508,?,?,?,?,3.433987,0,?,?,N
1.098612,3.610918,1.098612,?,?,?,2.944439,-0.634878,?,?,1.791759,-1.139434,4.219508,2.397895,-0.579818,3.583519,1.098612,?,?,3.388112,3.780775,10.949334,-0.84397,5.438079,-3.912023,8.058963,7.168649,-0.544727,?,?,3.931826,-0.733969,4.553877,4.905275,3.258097,3.178054,3.688879,0,?,3.583519,N
0,2.564949,0,?,?,?,1.94591,-0.891598,?,?,1.791759,-0.150823,3.178054,1.791759,-0.18633,2.833213,1.098612,?,?,3.386422,2.863914,9.114505,-1.771957,4.691348,-2.813411,6.224143,6.250516,-0.150823,?,?,2.944439,-0.994252,3.931826,4.060443,2.772589,2.397895,2.944439,0,?,2.833213,N
?,3.044522,0.693147,?,?,?,2.397895,0,?,?,1.098612,-1.309333,3.663562,1.609438,-0.916291,?,1.098612,?,?,?,?,?,?,?,?,?,?,-0.798508,?,?,3.401197,-1.171183,?,?,?,?,3.555348,0,?,?,N
0,2.833213,?,?,?,?,2.197225,-0.755023,?,?,0,-2.207275,3.367296,2.197225,0,2.944439,1.098612,?,?,2.979603,3.231989,9.443867,-1.771957,4.584967,-3.218876,6.553492,6.211744,0,?,?,3.091042,-0.84397,3.688879,4.060443,2.70805,2.944439,3.044522,0,?,2.944439,N
?,0,?,?,?,?,0,0,?,?,0,0,0,0,?,?,?,?,?,1.757858,0.693147,3.145014,?,1.609438,-0.693147,0.254642,2.451867,0,?,?,0.693147,0,0,1.386294,0,1.386294,0,0,?,?,N
?,0,?,?,?,?,0,0,?,?,0,0,0,0,?,?,?,?,?,1.757858,0.693147,3.145014,?,1.609438,-0.693147,0.254642,2.451867,0,?,?,0.693147,0,0,1.386294,0,1.386294,0,0,?,?,N
1.386294,2.70805,0,0,0,?,2.079442,-0.967584,?,?,0.693147,-1.386294,3.465736,1.386294,-0.84397,2.995732,0,?,?,2.811208,3.151881,9.114316,-2.040221,4.382027,-3.218876,6.223944,5.962653,-0.693147,?,?,3.258097,-1.203973,3.496508,3.850148,2.484907,2.833213,3.295837,0,2.207175,3.044522,N
?,2.70805,0,?,?,?,2.079442,0,?,?,0.693147,-1.386294,3.465736,1.386294,-0.84397,?,0,?,?,?,?,?,?,?,?,?,?,-0.693147,?,?,3.258097,-1.203973,?,?,?,?,3.295837,0,?,?,N
0,1.94591,?,?,?,?,1.386294,-0.916291,?,?,0,-1.386294,2.772589,0,?,2.302585,1.098612,?,?,2.163323,3.072693,8.309258,-2.813411,3.828641,-2.995732,5.418896,5.236548,-1.386294,?,?,2.639057,-1.108663,2.890372,3.332205,1.609438,2.484907,2.484907,0,?,2.302585,N
2.302585,0,0,0,?,?,0,-1.108663,?,?,0,0,1.386294,0,?,0.693147,0,?,?,2.489894,0.405465,3.301009,-4.60517,1.94591,-0.400478,0.41211,2.895359,0,?,?,1.609438,-2.813411,1.098612,1.386294,1.098612,1.098612,2.890372,0,3.506458,1.098612,N
2.302585,0,0,0,?,?,0,-1.108663,?,?,0,0,1.386294,0,?,0.693147,0,?,?,2.489894,0.405465,3.301009,-4.60517,1.94591,-0.400478,0.41211,2.895359,0,?,?,1.609438,-2.813411,1.098612,1.386294,1.098612,1.098612,2.890372,0,3.506458,1.098612,N
?,3.828641,2.944439,?,?,4.406719,3.367296,0,3.526361,0.879627,3.258097,-0.105361,4.564348,1.609438,-1.966113,?,?,?,?,?,?,?,?,?,?,?,?,-1.771957,3.178054,3.713572,4.234107,-1.832581,?,?,?,?,5.170484,0,?,?,N
?,3.828641,2.944439,?,?,4.406719,3.367296,0,3.526361,0.879627,3.258097,-0.105361,4.564348,1.609438,-1.966113,?,?,?,?,?,?,?,?,?,?,?,?,-1.771957,3.178054,3.713572,4.234107,-1.832581,?,?,?,?,5.170484,0,?,?,N
?,0,0,0,?,?,0,-0.693147,?,?,0,0,0.693147,0,?,0,?,?,?,1.673351,0.405465,2.484907,?,1.386294,-0.400478,-0.400478,2.079442,0,?,?,1.098612,-1.609438,0,1.098612,0,1.098612,1.609438,0,3.912023,0.693147,N
?,0,0,0,?,?,0,-0.693147,?,?,0,0,0.693147,0,?,0,?,?,?,1.673351,0.405465,2.484907,?,1.386294,-0.400478,-0.400478,2.079442,0,?,?,1.098612,-1.609438,0,1.098612,0,1.098612,1.609438,0,3.912023,0.693147,N
3.135494,0,2.079442,2.197225,1.098612,?,0,-2.65926,?,?,0,0,2.197225,0,?,1.609438,0,?,?,3.964615,1.48614,6.937372,-2.525729,3.89182,-1.469676,4.047078,5.450996,0,?,?,2.302585,-3.912023,3.044522,3.332205,2.944439,2.079442,3.988984,0,4.256888,2.639057,N
3.135494,0,2.079442,2.197225,1.098612,?,0,-2.65926,?,?,0,0,2.197225,0,?,1.609438,0,?,?,3.964615,1.48614,6.937372,-2.525729,3.89182,-1.469676,4.047078,5.450996,0,?,?,2.302585,-3.912023,3.044522,3.332205,2.944439,2.079442,3.988984,0,4.256888,2.639057,N
2.70805,0,2.079442,2.079442,2.079442,?,0,-2.995732,?,?,0,0,2.397895,0,?,2.397895,0.693147,?,?,4.770939,1.160021,7.09076,-2.040221,4.304065,-1.171183,4.200355,5.930838,0,?,?,2.484907,-4.60517,3.610918,3.610918,3.367296,1.609438,4.89784,0,4.081935,2.944439,N
2.70805,0,2.079442,2.079442,2.079442,?,0,-2.995732,?,?,0,0,2.397895,0,?,2.397895,0.693147,?,?,4.770939,1.160021,7.09076,-2.040221,4.304065,-1.171183,4.200355,5.930838,0,?,?,2.484907,-4.60517,3.610918,3.610918,3.367296,1.609438,4.89784,0,4.081935,2.944439,N
0.693147,1.098612,0.693147,?,?,1.386294,0.693147,-1.966113,0.693147,0.693147,0.693147,0,2.079442,0,?,2.639057,?,?,?,2.881443,2.590017,8.062051,-2.525729,4.025352,-2.525729,5.171676,5.471766,-0.693147,0,0.693147,2.079442,-2.207275,3.178054,3.465736,2.197225,2.302585,2.890372,0,?,2.639057,N
0,1.098612,?,0,?,?,0.693147,-1.771957,?,?,0,-0.693147,1.791759,0,?,2.397895,0,?,?,2.370244,2.197225,6.765062,-3.506558,3.367296,-2.207275,3.874736,4.567884,-0.693147,?,?,1.791759,-1.966113,2.484907,2.833213,1.386294,1.791759,2.639057,0,2.119863,2.484907,N
0,0,1.098612,?,?,?,0,-1.609438,?,?,0,0,1.609438,0,?,1.609438,?,?,?,3.218876,0.587787,4.394449,-3.912023,2.70805,-0.579818,1.504077,3.806662,0,?,?,1.791759,-2.040221,1.791759,2.197225,1.609438,1.098612,2.079442,0,?,1.609438,N
0,1.098612,0,?,?,?,0.693147,-1.714798,?,?,0.693147,0,2.079442,0,?,2.397895,0,?,?,2.906354,1.94591,6.79794,-3.218876,3.465736,-1.966113,3.907613,4.85203,-0.693147,?,?,2.079442,-1.89712,2.639057,2.890372,2.079442,2.079442,2.564949,0,?,2.397895,N
?,0,0,?,?,?,0,-2.040221,?,?,0,0,1.791759,0,?,2.079442,0,?,?,3.450622,1.715598,6.880374,-2.813411,3.828641,-1.714798,3.990095,5.165586,0,?,?,1.94591,-2.207275,2.995732,3.258097,2.197225,1.609438,2.197225,0,?,2.079442,N
0,1.098612,0,?,?,?,0.693147,-1.609438,?,?,0.693147,0,1.94591,0,?,2.302585,0,?,?,3.333632,1.983756,7.301762,-2.65926,3.871201,-1.966113,4.411343,5.31763,-0.693147,?,?,1.94591,-1.771957,2.995732,3.332205,2.397895,2.079442,2.484907,0,?,2.302585,N
0,2.564949,0.693147,?,?,?,1.94591,-1.049822,?,?,1.098612,-0.84397,3.332205,1.791759,-0.18633,2.995732,?,?,?,2.848971,2.865054,8.579046,-2.302585,4.204693,-2.813411,5.688669,5.713997,-0.150823,?,?,3.135494,-1.203973,3.295837,3.688879,2.302585,2.564949,3.135494,0,?,2.995732,N
1.94591,1.609438,0,1.098612,?,?,1.098612,-1.89712,?,?,0,-1.108663,2.397895,0,?,2.833213,0.693147,?,?,3.048799,2.564949,8.178549,-2.407946,4.276666,-2.525729,5.288166,5.613602,-1.108663,?,?,2.302585,-2.207275,3.258097,3.828641,1.94591,1.94591,3.332205,0,2.70805,2.995732,N
0,1.098612,?,?,?,?,0.693147,-1.237874,?,?,0,-0.693147,1.791759,0,?,1.94591,0.693147,?,?,2.186051,1.94591,6.07739,-3.912023,2.890372,-1.966113,3.187179,4.13148,-0.693147,?,?,1.791759,-1.514128,2.079442,2.302585,1.386294,1.94591,2.197225,0,?,1.94591,N
?,1.098612,0.693147,?,?,?,0.693147,0,?,?,0.693147,0,1.94591,0,?,?,0.693147,?,?,?,?,?,?,?,?,?,?,-0.693147,?,?,1.94591,-1.714798,?,?,?,?,2.397895,0,?,?,N
?,1.098612,0,?,?,?,0.693147,0,?,?,0,-0.693147,1.94591,0,?,?,0.693147,?,?,?,?,?,?,?,?,?,?,-0.693147,?,?,1.94591,-2.040221,?,?,?,?,2.70805,0,?,?,N
1.791759,2.197225,0.693147,?,1.609438,?,1.609438,-1.514128,?,?,1.386294,-0.223144,2.944439,1.098612,-0.693147,3.135494,0.693147,?,?,2.950212,3.154017,9.258276,-1.89712,4.477337,-3.218876,6.367896,6.104123,-0.510826,?,?,2.772589,-1.966113,3.610918,3.931826,2.70805,2.944439,3.555348,0,2.882564,3.135494,N
2.484907,2.70805,?,1.098612,2.484907,?,2.079442,-1.560648,?,?,0,-2.040221,3.401197,1.609438,-0.562119,3.583519,?,?,?,3.74762,2.926918,9.601095,-1.347074,5.023881,-2.995732,6.710718,6.674359,-0.462035,?,?,3.178054,-2.120264,3.89182,4.634729,3.044522,2.772589,4.174387,0,3.381335,3.663562,N
0,1.609438,0,?,?,?,1.098612,-0.84397,?,?,0,-1.108663,2.302585,0,?,1.94591,0,?,?,2.452728,2.277267,7.007302,-3.218876,3.367296,-2.302585,4.116921,4.730039,-1.108663,?,?,2.197225,-1.108663,2.564949,2.772589,1.791759,2.197225,2.197225,0,?,1.94591,N
3.401197,2.079442,1.609438,1.386294,3.713572,1.386294,1.791759,-1.966113,0.693147,0.693147,1.791759,0,3.135494,0,?,3.637586,0.693147,?,?,3.465111,3.36557,10.196543,-1.171183,5.159055,-3.506558,7.306169,6.830896,-1.771957,0,0.693147,2.944439,-2.995732,4.158883,4.70048,3.044522,2.944439,4.736198,0,3.99305,3.73767,N
3.688879,3.496508,0,2.079442,3.135494,3.951244,2.833213,-1.171183,2.995732,0.955511,2.397895,-0.430783,3.89182,2.833213,0,3.828641,0.693147,?,?,3.380314,3.363842,10.108067,-1.272966,5.09375,-3.506558,7.217693,6.744224,0,2.772589,3.258097,3.526361,-1.966113,4.219508,4.553877,2.995732,2.833213,4.770685,0,3.695358,3.988984,N
3.332205,2.197225,1.386294,1.609438,3.135494,2.772589,1.609438,-1.966113,2.079442,0.693147,1.609438,0,3.135494,0,?,3.465736,0.693147,?,?,3.686126,3.028683,9.743126,-1.309333,5.123964,-2.995732,6.85275,6.714607,-1.609438,1.386294,2.079442,2.995732,-2.813411,4.127134,4.663439,2.890372,2.484907,4.488636,0,3.843102,3.610918,N
2.772589,1.098612,0.693147,1.098612,3.218876,1.386294,0.693147,-2.207275,0.693147,0.693147,0.693147,0,1.94591,0,?,2.772589,0.693147,?,?,2.942331,2.613007,8.167729,-2.407946,4.007333,-2.65926,5.277349,5.554934,-0.693147,0,0.693147,1.94591,-3.506558,2.995732,3.555348,2.397895,2.70805,4.110874,0,4.153242,2.944439,N
3.367296,2.70805,1.386294,1.386294,2.564949,2.639057,2.197225,-1.469676,1.791759,0.845868,1.791759,-0.400478,3.433987,1.609438,-0.693147,3.555348,0.693147,?,?,3.326115,3.229222,9.784645,-1.469676,4.890349,-3.218876,6.894275,6.5553,-0.579818,1.386294,1.94591,3.178054,-2.302585,3.871201,4.442651,2.944439,2.995732,4.488636,0,3.486763,3.663562,N
2.484907,1.386294,1.098612,0,1.609438,?,1.098612,-1.832581,?,?,1.098612,0,2.484907,0,?,2.890372,0.693147,?,?,3.408173,2.261763,7.931809,-2.302585,4.110874,-2.302585,5.041423,5.670053,-1.108663,?,?,2.397895,-2.525729,3.178054,3.610918,2.70805,2.484907,3.610918,0,3.218876,2.944439,N
2.302585,1.098612,0,0.693147,2.564949,1.386294,0.693147,-2.302585,0.693147,0.693147,0,-0.693147,2.079442,0,?,2.944439,?,?,?,3.135059,3.140265,9.415773,-1.714798,4.867534,-3.218876,6.525396,6.275459,-0.693147,0,0.693147,2.079442,-3.218876,3.951244,4.356709,2.197225,2.079442,3.806662,0,3.786913,3.044522,N
3.178054,0,0,?,3.178054,?,0,-2.995732,?,?,0,0,0.693147,0,?,2.944439,?,?,?,3.23593,3.091042,9.417822,-1.660731,4.779123,-2.995732,6.527446,6.326775,0,?,?,1.098612,-4.60517,3.78419,4.317488,2.564949,2.564949,4.477337,0,4.021953,2.944439,N
2.70805,1.609438,1.098612,1.098612,3.044522,2.079442,1.098612,-1.771957,1.386294,0.693147,0.693147,-0.400478,2.564949,0,?,2.70805,1.098612,?,?,3.442339,2.702032,8.846668,-1.832581,4.553877,-2.65926,5.956304,6.144507,-1.108663,0.693147,1.386294,2.484907,-2.995732,3.663562,4.025352,2.833213,2.564949,4.007333,0,4.119687,2.890372,N
2.890372,1.94591,0,1.386294,3.295837,2.302585,1.386294,-1.771957,1.386294,0.916291,0.693147,-0.693147,2.484907,1.098612,-0.400478,2.944439,0.693147,?,?,3.273364,3.053057,9.379204,-1.660731,4.691348,-2.995732,6.48884,6.32631,-0.287682,1.098612,1.609438,2.302585,-2.813411,3.688879,4.234107,2.833213,2.890372,4.234107,0,4.127134,3.135494,N
?,0,?,?,?,?,0,0,?,?,0,0,0,0,?,?,?,?,?,?,?,?,?,0.693147,?,?,0.693147,0,?,?,0.693147,0,?,0.693147,?,0.693147,0,0,?,?,N
3.091042,2.197225,1.609438,2.079442,2.890372,2.079442,1.609438,-1.966113,1.386294,0.693147,1.609438,0,3.091042,0,?,3.295837,1.098612,?,?,3.404525,3.068053,9.54052,-1.514128,4.787492,-2.995732,6.65015,6.47247,-1.609438,0.693147,1.386294,2.944439,-2.813411,3.7612,4.343805,3.044522,3.044522,4.343805,0,3.893044,3.555348,N
2.639057,2.197225,1.098612,1.609438,3.295837,2.772589,1.609438,-1.469676,2.079442,0.693147,1.386294,-0.223144,2.944439,1.386294,-0.287682,2.833213,1.098612,?,?,3.244544,2.970414,9.185544,-1.771957,4.543295,-2.995732,6.295174,6.215128,-0.223144,1.386294,2.079442,2.772589,-2.525729,3.663562,4.007333,2.995732,2.995732,4.189655,0,4.179145,3.091042,N
2.639057,1.609438,1.386294,1.386294,2.944439,1.791759,1.098612,-1.714798,0.693147,1.098612,0.693147,-0.400478,2.484907,1.098612,0,2.564949,1.098612,?,?,3.181797,2.80336,8.78845,-2.040221,4.394449,-2.813411,5.898087,5.985094,0,0.693147,1.098612,2.397895,-2.813411,3.496508,3.871201,2.70805,2.70805,3.931826,0,4.157163,2.833213,N
?,0,?,?,?,?,0,0,?,?,0,0,0,0,?,?,?,?,?,?,?,?,?,0.693147,?,?,0.693147,0,?,?,0.693147,0,?,0.693147,?,0.693147,0,0,?,?,N
4.094345,1.098612,2.079442,2.079442,3.526361,1.386294,0.693147,-2.813411,0.693147,0.693147,0.693147,0,2.639057,0,?,3.135494,?,?,?,3.854606,2.883123,9.621474,-1.272966,5.087596,-2.813411,6.731102,6.73807,-0.693147,0,0.693147,2.639057,-3.912023,4.189655,4.564348,3.178054,2.564949,4.836282,0,4.168524,3.433987,N
3.496508,2.772589,2.197225,2.484907,3.135494,2.772589,2.302585,-1.469676,1.791759,0.982078,2.079442,-0.223144,3.496508,1.609438,-0.820981,3.465736,?,?,?,3.783508,3.010128,9.804281,-1.203973,5.030438,-2.995732,6.913906,6.793948,-0.693147,1.609438,2.079442,3.218876,-2.302585,4.094345,4.532599,3.526361,3.135494,4.624973,0,3.955848,3.78419,N
3.401197,3.044522,1.94591,2.197225,3.295837,3.688879,2.397895,-1.514128,2.995732,0.693147,1.609438,-0.798508,3.89182,1.94591,-0.510826,3.73767,1.098612,?,?,3.632045,3.401197,10.434325,-0.967584,5.361292,-3.506558,7.543951,7.033127,-0.446287,2.302585,2.995732,3.688879,-2.302585,4.49981,4.812184,3.178054,2.772589,4.70953,0,3.831897,3.931826,N
1.098612,1.94591,0.693147,1.386294,1.098612,2.484907,1.386294,-1.771957,1.791759,0.693147,1.098612,-0.287682,2.564949,0,?,2.995732,0,?,?,3.071303,3.015535,9.10231,-1.89712,4.477337,-2.995732,6.211945,6.086775,-1.386294,1.098612,1.791759,2.397895,-2.040221,3.583519,3.951244,2.70805,2.833213,3.465736,0,3.255401,3.178054,N
2.564949,1.94591,1.386294,0,2.564949,2.484907,1.386294,-1.309333,1.791759,0.693147,1.386294,0,2.639057,0,?,2.639057,0.693147,?,?,3.062456,2.251292,7.565141,-2.65926,3.850148,-2.207275,4.67479,5.313846,-1.386294,1.098612,1.791759,2.484907,-2.302585,2.944439,3.332205,2.302585,2.302585,3.73767,0,3.912023,2.70805,N
